time	pagename	username	content	photo	video	link	kdv	kq	cmt	
12/08/25 - 17:26	FP - Inside the Box	Nguyễn Đức Trọng	Nạn đói 1945, đồng bào ta đã từng phải ăn những thứ này để không ch*t đói…  Hình ảnh này trích từ phim Sao Tháng Tám, đoạn một người đàn ông đang bán “khô dầu” ở chợ, một người phụ nữ dùng đồng tiền cuối cùng để mua một mẩu bé xíu bằng đầu ngón tay rồi ăn ngấu nghiến như đây là miếng cuối cùng của cuộc đời.   Khô dầu là phần bã thải của lạc, đỗ… sau khi đã ép hết nước dầu, được đóng thành bánh khoanh tròn để bón ruộng hay chăn nuôi gia súc, gia cầm.   Hồi đó, nhiều người còn trộn cả đất sét, vụn cỏ, lá khô… để tăng khối lượng cho bánh khô dầu. Một thứ phế phẩm không hơn, không kém.    Vậy mà đồng bào ta phải ăn thứ “phế phẩm” này để cho qua cơn đói. Mà có khô dầu để ăn đã tốt…   Còn phía đằng sau của cái tiệm thúng bán khô dầu này là những x*c người, có thể đã ch*t hoặc còn sống nhưng không ai để ý, chẳng ai quan tâm.   Vì hình ảnh người ch*t đói đã quá quen thuộc, vì người ta còn không đủ nuôi thân chứ đừng nói là lo cho những người xa lạ.   Những hình ảnh tái hiện lại nỗi đau của 80 năm trước, thực sự xót xa…  | Theo Tifosi chia sẻ  Nhìn những cảnh này, đọc những dòng này, mình hơi nhói lại, xót thương ông cha, xót thương đồng bào, họ đã phải sống trong thời kỳ tối tăm u ám như thế…   Như một lẽ tự nhiên, mình lại nhớ đến câu nói của Cựu chiến binh Quách Minh Sơn "Tự do, hòa bình không phải dễ, có được bây giờ, cố gắng mà giữ..."				Dũng	L	
12/08/25 - 17:26	FP - Inside the Box	Nguyễn Đức Trọng	BKD oi hẹ hẹ				Dũng		
12/08/25 - 17:26	FP - Inside the Box	Nguyễn Đức Trọng				https://drive.google.com/drive/folders/1isbhrW1JKG_B_LjWLffuPOUPe49Bhyzv	Dũng	L	
12/08/25 - 17:26	FP - Inside the Box	Nguyễn Đức Trọng	BKD ới hẹ hẹ				Dũng		
12/08/25 - 19:23	FP - Inside the Box	Nguyễn Đức Trọng	Vừa đi họp phụ huynh cho anh trai về, bố khen và ôm anh trước, thế là em gái dỗi bỏ lên phòng    Rồi bố lại phải chạy theo dỗ con gái rượu    Em dỗi nhưng lúc lên tầng vẫn phải ngoái lại nhìn xem bố có thấy mình dỗi hay không mà    Đáng iu thế chứ lại!!   | Video: Nhà Ken Gạo		530380538_24285387844414356_8836704173677925951_n.mp4		Dũng	L	
12/08/25 - 19:23	FP - Inside the Box	Nguyễn Đức Trọng	Bkd oii hiiii				Dũng		
12/08/25 - 19:53	FP - Inside the Box	Nguyễn Mai Dung	Trong thời kỳ kháng chiến, có những món ăn đã vượt qua giá trị ẩm thực để trở thành một biểu tượng bất diệt của tinh thần dân tộc.   Thịt hộp Việt Minh chính là món ăn của lòng yêu nước, mang vị mặn của mồ hôi và gian khó, nhưng lại ấm nồng tình nghĩa đồng đội và niềm tin vào ngày chiến thắng.  Giữa núi rừng thiếu thốn, món ăn ra đời từ sự thấu hiểu và tình thương của Bác Hồ dành cho các chiến sĩ. Công thức của nó, được ghi lại trong các trang hồi ký lịch sử, đã lột tả sâu sắc sự khắc nghiệt của thời kỳ đó: cứ một cân thịt lợn thái nhỏ lại được kho cùng một cân muối và một cân ớt tươi.   Tỷ lệ đặc biệt này không chỉ giúp bảo quản thịt được lâu mà còn gói trọn cả vị mặn mòi của gian khổ và tình đồng đội ấm nồng.  Có lẽ chỉ những người lính từng trải qua cơn đói, từng ăn bữa rau rừng chấm muối qua đêm mới thấm thía hết được sự quý giá của món thịt giản dị ấy. Giá trị của nó không chỉ đến từ việc là của hiếm, mà bắt nguồn sâu sắc từ chính tình thương của Bác.   Ngay cả tên gọi của món ăn cũng thể hiện điều đó. Thay vì những cái tên thông thường như "thịt kho" hay đồ hộp, chính Bác đã đặt cho nó một cái tên giản dị, “thịt hộp Việt Minh".   Tên gọi ấy mộc mạc, gần gũi, phản ánh đúng con người giản dị và tấm lòng nhân hậu của Người luôn chan hòa cùng các chiến sĩ.  Mỗi miếng thịt đậm đà, cay nồng không chỉ giúp các chiến sĩ ấm lòng, có thêm sức để đi qua những chặng đường hành quân vất vả, mà còn là minh chứng cho tình cảm và sự quan tâm sâu sắc mà Bác luôn dành cho đồng đội của mình.   Ký ức về những lần Bác ân cần chia món ăn và dặn dò mọi người cách dùng đã trở thành nguồn động viên tinh thần vô giá. Ngày nay, câu chuyện về thịt hộp Việt Minh đang được nhiều người trẻ làm sống lại, đặc biệt trên các nền tảng mạng xã hội. Đó là một cách để thế hệ hôm nay có thể nếm trải hương vị của lịch sử, qua đó thêm biết ơn và tự hào về sự hy sinh của cha ông cho nền độc lập dân tộc."				Dũng	L	
12/08/25 - 19:53	FP - Inside the Box	Nguyễn Mai Dung	BKD ơiii				Dũng		
12/08/25 - 20:12	FP - Inside the Box	Dương Nguyễn	Ủa k có nguồn hả chị				Dũng		
12/08/25 - 20:12	FP - Inside the Box	Nguyễn Mai Dung	C viết nên cũng tham khảo một số nguồn nên cũng xem là bài mới				Dũng	L	
12/08/25 - 21:31	FP - Inside the Box	Lê Giang Uyên	"Anh ơi con bị ung thư máu rồi…”, người mẹ ấy khóc nấc lên khi gọi điện thoại báo cho chồng tin bệnh của con…   Có những khoảnh khắc khiến ta không hình dung nổi, trong tích tắc thôi cũng đủ chia cuộc đời làm hai nửa, phần đời phía trước, nửa đời phía sau.   Với người bị bệnh K, tại giây phút nhận tin dữ ấy, có lẽ họ cũng không hình dung nổi những dự định phía sau, những ước mơ còn dang dở kia sẽ phải làm sao… Còn bao nhiêu kỳ vọng, phải làm sao? Mình từng phỏng vấn nhiều khách mời bị bệnh K lắm, và khi hỏi về cảm giác của mọi người khi nhận tin dữ ấy, chỉ có một đáp án thôi: đau, và không biết sau này phải làm thế nào khi bao dự định vẫn còn nguyên đó.   Và với người nhà người bị bệnh, nỗi đau ấy cũng không vợi là bao. Nó là cảm giác đau xót, bất lực, nhưng vẫn phải mạnh mẽ. Là khóc ở trong lòng bao nhiêu lần, cũng phải cố gắng bình thản, tích cực khi đối diện với người thân bị bệnh của mình…   Nhưng ngay cả khi niềm tin bị thử thách đến tận cùng, vẫn có những điều không gì cướp được, đó là tình thương, là sự đồng hành. Mỗi lần nắm tay, mỗi lời “cố lên”, mỗi ánh mắt không bỏ cuộc… tất cả đều là liều thuốc cho cả người bệnh lẫn người thân. Bởi đôi khi, điều giữ một người ở lại lâu hơn không chỉ là thuốc men, mà là cảm giác họ vẫn được yêu, được cần, và vẫn là một phần không thể thiếu của cuộc đời này.  Mong mọi người trong hoàn cảnh này cố lên! Gửi tới mọi người lời động viên chân thành nhất."	529444203_1236475551495484_8306408587492769491_n.jpg			Dũng	L	
12/08/25 - 21:31	FP - Inside the Box	Lê Giang Uyên	Bkd ơiii				Dũng		
12/08/25 - 21:57	FP - Inside the Box	Nguyễn Đức Trọng	“Vì bà ngoại là mẹ của mẹ,  nên bà ngoại thương bạn gấp đôi…” Xem video lại nhớ bà ngoại quá, ai còn ông bà thật sự rất may mắn đấy.   Video: hoaii_aanhh (Threads)		531568391_24132677726424544_8725353212107846095_n.mp4		Dũng	L	
12/08/25 - 21:57	FP - Inside the Box	Nguyễn Mai Dung	BKd ơi				Dũng		
12/08/25 - 21:57	FP - Inside the Box	Nguyễn Đức Trọng	Bkd ơi, c có thêm một câu ngắn, check lại giúp c nhé				Dũng		
12/08/25 - 21:57	FP - Inside the Box	Nguyễn Mai Dung	@Minh Vũ				Dũng		
12/08/25 - 21:57	FP - Inside the Box	Lê Giang Uyên	@Minh Vũ alo sếp ơi				Dũng		
12/08/25 - 21:57	FP - Inside the Box	Cảnh sát chính tả 👮	Okee rùi ah				Dũng		
12/08/25 - 21:57	FP - Inside the Box	Minh Vũ		507983867_1383072632964787_2906383439021793832_n.jpg			Dũng	L	
12/08/25 - 23:18	FP - Inside the Box	Nguyễn Đức Trọng	Đừng coi thường khủng hoảng hiện sinh. Nhưng cũng đừng quá sợ hãi nó.  Có những giai đoạn, ta thức dậy và chẳng biết mình đang sống để làm gì. Người ta gọi đó là khủng hoảng hiện sinh. Tôi đã từng thấy những người rất giỏi, nhưng từ bỏ mọi thứ ở tuổi 20 chỉ vì không trả lời nổi câu hỏi “Để làm gì?” cho mọi thứ…  Giống bạn trong ảnh, tôi cũng từng ở tuổi đôi mươi với một cái đầu đầy tiếng ồn và những bản kế hoạch trống rỗng. Đúng ra là tôi chẳng có kế hoạch m* gì cho cuộc đời cả.  Mỗi sáng mở điện thoại là thấy bạn bè khoe hợp đồng mới ký, chuyến du lịch vừa về, hay tấm hình kỷ niệm tình yêu mấy năm. Còn tôi thì cuộc sống cứ đều đều trôi, những ngày tẻ nhạt cứ thế, cho tới khi... Tôi hoảng loạn tự hỏi, mình sống để làm gì, làm việc để làm gì, mọi thứ có ý nghĩa gì….  Tôi thử mọi cách để thoát khỏi nó. Nhận thêm việc ngoài giờ, đăng ký học khóa này đến khóa khác, cố “giống” họ, cũng học đòi checkin loạn xạ.  Nhưng càng cố, tôi càng mệt mỏi. Bản thân không thể giỏi và chạy nhanh như họ, và tệ hơn, tôi chẳng biết mình đang chạy về đâu.  Có một buổi chiều, tôi ngồi xem xong gần chục cái video động lực, định viết ra kế hoạch cuộc đời như người ta bảo. Nhưng viết rồi bỏ, viết rồi bỏ, mỗi lần đều tự hỏi "nó có cần thiết hay không", và “Để làm gì?”. Lần cuối cùng, tôi suýt khóc, không viết nổi chữ nào, giấy trắng.  Lúc đó tôi mới nhận ra, mình đang cố lấp đầy cuộc sống bằng những thứ không phải của mình. Nếu nó là của mình, nó sẽ nằm ở đó ngay từ đầu, và luôn luôn có ở đó cho đến cuối cùng. Có những thứ, tôi ghi vào chỉ vì mình thấy ai đó đã có được nó.  Cảm giác như bao lâu nay, tôi chỉ đi mượn giấc mơ của người khác để tạm sống qua ngày. Và khi bỏ xuống bút, tôi biết mình không thể tiếp tục như thế nữa.  Tôi biết mình phải khác, không phải trong một ngày, mà trong từng lựa chọn nhỏ của nhiều năm sau đi tìm lại chính mình.  Tôi quyết định không dùng thước đo của người khác, không so sánh nữa mà tự đặt ra nhịp của mình. Tôi tìm mình từ những cái nhỏ nhặt chứ không phải cố nặn ra một lý tưởng to lớn.  Tôi ăn uống tử tế hơn, đủ 3 bữa 1 ngày. Tập thể dục 30 phút để khỏe chứ không để đẹp, để checkin. Tôi đọc sách để hiểu, tóm tắt lại nội dung khi kết thúc chứ không phải để khoe.  Tôi nghỉ công việc làm bản thân chán nản, tìm một công việc mới để khám phá bản thân, để cảm thấy niềm vui khi làm việc chứ không phải đi làm cốt để kiếm tiền rồi khoe mấy thứ mua được nữa. Tôi tập cảm nhận mọi thứ đang diễn ra.  Cho tới giờ, đã nhiều năm sau, tôi vẫn chưa có mọi câu trả lời, nhưng cảm giác bước đi đã khác: vững hơn, nhẹ hơn, và thật hơn. Và tôi cảm thấy ổn với hiện tại.  Khủng hoảng hiện sinh hóa ra không phải cái hố chôn tôi xuống, mà là cánh cửa mở ra một hành trình trưởng thành.  Cuộc sống là thế, đôi khi ta sẽ phải hỏi "để làm gì", "đi về đâu" cho cuộc đời.  Nhưng, điều quý giá nhất không nằm ở câu trả lời, mà ở chính con người mình trở thành trong quá trình tìm kiếm.  Ảnh từ threads của @toilachatlong  | Bài viết từ Nghề Mới CCHN	528191630_1121118789873593_955680866743425087_n.jpg			Dũng	L	
12/08/25 - 23:18	FP - Inside the Box	Nguyễn Đức Trọng	@Minh Vũ anh up từ bên kia sang	531629769_1080991344163995_6301099350961557898_n.png			Dũng		
07/08/25 - 18:21	TT - HelloVietnam	Hong Trangg	@Dương Nguyễn				Dương		
07/08/25 - 18:37	TT - HelloVietnam	Bảo		528330886_1102598117872301_438740252044677800_n.jpg			Dương		
07/08/25 - 18:37	TT - HelloVietnam	Anh Bảo	Em vừa lướt tóp tóp cứ tưởng kênh mình đã có goods :)))))				Dương	L	
07/08/25 - 18:37	TT - HelloVietnam	Dương Nguyễn	Làm goods dần đi thôi :))				Dương		
07/08/25 - 18:37	TT - HelloVietnam	Hong Trangg	@Linh Phương  chị ới				Dương		
08/08/25 - 09:57	TT - HelloVietnam	Ngô Tiến Dũng				https://drive.google.com/file/d/1YLDNTDDAC-fFtLGxrAgPqcRvIrabbmtB/view?usp=sharing	Dương	L	
08/08/25 - 09:57	TT - HelloVietnam	Ngô Tiến Dũng	@Linh Phương@Dương Nguyễn anh chị check giúp em với ạ				Dương		
08/08/25 - 10:14	TT - HelloVietnam	Bảo				https://drive.google.com/file/d/1C1odenHPPMvIzc3m6_1RuhZiuZxXNg05/view?usp=drive_link	Dương	L	
08/08/25 - 10:14	TT - HelloVietnam	Anh Bảo	@Hong Trangg				Dương		
08/08/25 - 10:14	TT - HelloVietnam	Phạm Hồ Linh Phương	chị xin text nhé				Dương		
08/08/25 - 10:14	TT - HelloVietnam	Trangg				https://docs.google.com/document/d/1mYpJ9JxJJnQNn1ErUfHmiS08-0za-1pPR9_us6dLniI/edit?tab=t.0	Dương		
08/08/25 - 10:14	TT - HelloVietnam	Hong Trangg	em gửi ạ				Dương		
08/08/25 - 14:26	TT - HelloVietnam	Ngô Tiến Dũng				https://drive.google.com/file/d/1q2MAGb-mU4fUk8KEVsUy2WHLgZlqRMhX/view?usp=sharing	Dương	L	
08/08/25 - 15:07	TT - HelloVietnam	Bảo				https://drive.google.com/file/d/1OPl17BXzqjD_tzt2VpuowEEcZQpuPD5e/view?usp=drive_link	Dương	L	
08/08/25 - 15:07	TT - HelloVietnam	Trangg	anh @Anh Bảo ơi cái chỗ dươi n bị đen đen nè				Dương		
08/08/25 - 15:07	TT - HelloVietnam	Hong Trangg	@Dương Nguyễn e gửi duyệt	522705865_3927317420821749_586009136095357288_n.png			Dương		
08/08/25 - 15:57	TT - HelloVietnam	Bảo				https://drive.google.com/file/d/1dmqJlzMJGDx8UDDGWPA5s1Hv4u-xGcE7/view?usp=drive_link	Dương	L	
08/08/25 - 15:57	TT - HelloVietnam	Hong Trangg	@Linh Phương@Dương Nguyễn e gửi duyệtaj				Dương		
08/08/25 - 15:57	TT - HelloVietnam	Bảo	anh ơi text thumb :)))	"525386397_1333663928129008_8817459120133937963_n.jpg 528384639_1341154764046591_3354431014108067828_n.jpg"			Dương		
08/08/25 - 15:57	TT - HelloVietnam	Phạm Hồ Linh Phương	vs cái ticker lấy ảnh khác nha				Dương		
08/08/25 - 15:57	TT - HelloVietnam	Phạm Hồ Linh Phương	nhiều ảnh mới mà				Dương	L	
08/08/25 - 16:44	TT - HelloVietnam	Nguyễn Như Quỳnh				https://drive.google.com/file/d/1Nzc0oaTVzS5jhpITuTM_0LJ8mL-JcAd5/view?usp=drive_link	Dương		
08/08/25 - 16:44	TT - HelloVietnam	Nguyễn Như Quỳnh	@Hong Trangg				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Dương	bài này chậm r				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Dương Nguyễn	😥				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Hong Trangg	vậy anh duyệt luôn giúp em nha				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Hong Trangg	@Linh Phương e gửi duyệt ạ				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Dương Nguyễn	giờ này k lên đc đâu e				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Hong Trangg	à ko lấy tin ở báo nữa ạ?				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Dương	uk em				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Dương Nguyễn	tầm này chỉ làm đc mấy vid kiểu đời thường k cần dùng báo thôi				Dương		
08/08/25 - 16:44	TT - HelloVietnam	Trangg	gục ngã đúng nghĩa				Dương		
